url,id,title,start,end,duration,text
https://www.youtube.com/watch?v=J4Wdy0Wc_xQ,J4Wdy0Wc_xQ,"StatQuest: Random Forests Part 1 - Building, Using and Evaluating",568.48,590.2,21.720000000000027," Typically, we start by using the square of the number of variables, and then try a few  settings above and below that value.  Triple BAM  Hooray, we've made it to the end of another exciting stat quest.  Toon in next week, and we'll talk about how to deal with missing data and how to cluster  the samples."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,0.0,24.560000000000002,24.560000000000002," Random Force, Part 2, Eipit, who reads true, Stankwist.  Hello, I'm Josh Starmer and welcome to Stankwist.  Today we're doing Random Force Part 2, and we're going to focus on missing data in sample  clustering.  To be honest, the sample clustering aspect of Random Force is my favorite part, so I'm really excited  we're going to cover it.  Here's our data set."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,24.560000000000002,48.72,24.159999999999997," We've got data for four separate patients.  However, for patient number four, we've got some missing data.  Random forests consider two types of missing data.  One, missing data in the original dataset used to create the random forest, and two, missing  data in a new sample that we want to categorize."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,48.72,67.0,18.28," We'll start with this one.  So we want to create a random forest from this data.  However, we don't know if this patient has blocked arteries or their weight.  The general idea for dealing with missing data in this context is to make an initial guess"
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,67.0,91.75999999999999,24.75999999999999," that could be bad, and then gradually refine the guess until it is hopefully a good guess.  Because this person did not have heart disease, the initial and possibly bad, guess for the  blocked arteries value is just the most common value for blocked arteries found in the  other samples that do not have heart disease."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,91.75999999999999,114.88,23.120000000000005," Among the people that do not have heart disease, no is the most common value for blocked  arteries.  It occurs in two out of two samples.  So no is our initial guess.  This weight is numeric.  Our initial guess will be the median value of the patients that did not have heart disease."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,114.92,136.48,21.559999999999988," In this case, the median value is 167.5.  Here's our new dataset with the filled in missing values.  Now we want to refine these guesses.  We do this by first determining which samples are similar to the one with missing data."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,136.48,155.35999999999999,18.879999999999995, So let's talk about how to determine similarity.  Step 1.  Build a random forest.  Step 2.  Run all of the data down all of the trees.  We'll start by running all of the data down the first tree.
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,155.35999999999999,177.95999999999998,22.599999999999994," Do-vid-u-vid-u-vid-u-vid-u-vid-u-vid-u-vid-u-vid-u-vidä½“.  Notice that sample 3 and sample 4 both ended up at the same leaf node.  That means they're similar, at least that cell similarity is defined in random forests."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,177.96,200.00000000000003,22.04000000000002," We keep track of similar samples using a proximity matrix.  The proximity matrix has a row for each sample, and it has a column for each sample.  Because sample 3 and sample 4 ended up in the same leaf node, we put a 1 here."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,200.0,220.44,20.439999999999998," We also put a 1 here, since this position also represents samples 3 and 4.  Because no other pair of samples ended in the same leaf node, our proximity matrix looks  like this after running the samples down the first tree.  Now we run all of the data down the second tree."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,220.84,242.84,22.0," No, samples 2, 3 and 4 all ended up in the same leaf node.  This is what the proximity matrix looked like after running the data down the first tree."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,242.84,267.08,24.23999999999998," And after the second tree, we add 1 to any pair of samples that ended up in the same leaf node.  And samples 3 and 4 ended up in the same node together again.  And sample 2 also ended up in that same node.  Now we run all of the data down the third tree.  And here's the updated proximity matrix."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,267.08,287.28,20.19999999999999," Only samples 3 and 4 ended up in the same leaf node.  Ultimately, we run the data down all the trees and the proximity matrix fills in.  Then we divide each proximity value by the total number of trees.  In this example, assume we had 10 trees."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,287.28,308.44,21.160000000000025," Now we use the proximity values for sample 4 to make better guesses about the missing data.  For blocked arteries, we calculate the weighted frequency of yes and no using proximity values  as the weights.  Yes, occurs in one third of the samples."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,308.96,330.44,21.480000000000018, The weighted frequency for yes is the frequency of yes times the weight for yes.  The weight for yes equals the proximity of yes divided by all of the proximity.  The proximity for yes is the proximity value for sample 2.  The only one with yes.
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,330.44,352.44,22.0," And we divide that by the sum of the number of the number of the proximity values.  So the weight for yes is 0.1.  Thus, the weighted frequency for yes is 0.03.  The weighted frequency for no is the frequency of no, which is 2-thirds, times the weight for no.  Samples 1 and 3 both have no."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,353.44,376.44,23.0," With that in mind, we can plug in the values for the proximity of no, divided by all proximity.  Thus, the weight for no is 0.9.  And we can plug in the values for the proximity of no divided by all proximity.  Thus, the weight for no is 0.9."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,376.44,397.44,21.0," And the weighted frequency for no is 0.6.  No has a way higher weighted frequency, so we'll go with it.  In other words, our new improved and revised guests based on the proximity is no for blocked arteries."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,397.44,419.44,22.0," For weight, we use the proximity to calculate a weighted average.  In this case, the weighted average equals sample 1's weight.  Sample 1's weighted average weight.  Sorry if there's any confusion between a patient's weight or a sample's weight and the weight used in the weighted average."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,420.44,442.44,22.0," To calculate that weight, we start with the proximity for sample 1, divided by the sum of the proximity.  So sample 1's weighted average weight is 0.1.  Here's the weighted value for sample number 2, who weighs 180."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,442.44,466.44,24.0," Here's the weighted average value for sample number 3, who weighs 2.10.  Ultimately, the weighted average of weight is 198.5.  And remember, the weights that we used in the weighted average were based on proximity.  Now that we've revised our guesses a little bit, we do the whole thing over again."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,466.44,490.44,24.0," We build a random forest, run the data through the trees, recalculate the proximity and recalculate the missing values.  We do this six or seven times until the missing values converge.  I.e. no longer change each time we recalculate.  Bam.  Now it's time for an inner loot of awesomeness."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,491.44,514.44,23.000000000000057," Let me show you something super cool we can do with the proximity matrix.  This is the proximity matrix before we divided each value by 10, the number of trees in the pretend random forest.  Just for the sake of easy math, imagine if samples 3 and 4 ended up in the same leaf node in all 10 trees."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,515.44,534.44,19.0," Now we have a 10 here and here.  After dividing by 10, the number of trees in the forest, we see that the largest number in the proximity matrix is 1.  1 in the proximity matrix means the samples are as close as close can be."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,534.44,553.44,19.0, That means 1 minus the proximity values equals distance.  Closes can be equals no distance between and not close equals far away.
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,554.44,577.44,23.0," This is a distance matrix and that means we can draw heat map with it.  If you don't know what a heat map is, check out the stack quest.  I think this is super cool because it means that no matter what the data are, ranks, multiple choice, numeric, etc.  If we can use it to make a tree, we can draw heat map or an MDS plot to show how the samples are related to each other."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,577.44,599.44,22.0," This is awesome.  Dremble, bam.  I think this is a very good example of a tree.  I think this is a very good example of a tree.  I think this is a very good example of a tree.  I think this is a very good example of a tree.  Dremble, bam.  Okay, enough fun stuff.  Let's get back to the missing data problem."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,600.44,623.44,23.0," At long last, we'll talk about the second method.  This is when we have missing data in a new sample that we want to categorize.  Imagine we had already built a random forest with existing data and wanted to classify this new patient.  So we want to know if they have heart disease or not.  But we don't know if they have blocked arteries."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,623.44,647.44,24.0, So we need to make a guess about blocked arteries so we can run the patient down all the trees in the forest.  The first thing we do is create two copies of the data.  One that has heart disease and one that doesn't have heart disease.  Then we use the iterative method we just talked about to make a good guess about the missing values.
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,647.44,668.44,21.0, These are the guesses that we came up with.  Then we run the two samples down the trees in the forest.  And we see which of the two is correctly labeled by the random forest the most times.  This option was correctly labeled yes in all three trees.
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,668.44,690.44,22.0," This option was only correctly labeled no in one tree.  This option wins because it was correctly labeled more than the other option.  Bam.  We filled in the missing data and we've classified our sample.  Hey, we've made it to the end of another exciting stat quest."
https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,StatQuest: Random Forests Part 2: Missing data and clustering,690.44,707.44,17.0," If you like this stat quest and want to see more, please subscribe.  And if you want to support stat quest, consider contributing to my Patreon campaign.  Becoming a channel member buying one or two of my original songs or a t-shirt or a hoodie or just donate.  The links are in the description below."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,0.0,19.0,19.0," You don't need a ukulele to do statistics, but it makes it more fun.  Hello, I'm Josh Starmer and welcome to Stack Quest.  Today we're going to talk about how to build, use and evaluate random forests in R."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,19.0,42.0,23.0," This stack quest builds on two stack quests that I've already created that demonstrate the theory behind random forests.  So if you're not familiar with it, check them out.  Just so you know, you can download all the code that I described in this tutorial using the link in the description below.  The first thing we do is load in GGplot 2 so we can draw fancy graphs."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,42.0,64.0,22.0," And when I do that, our prints out a little message, it's no big deal.  Then we load CalPlot which just improves some of GGplot 2's default settings.  It overrides the GG save function and that's fine with me, so no worries here.  The last library we need to load is random forest."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,65.0,84.0,19.0," So we can make random forests.  It also prints out some stuff in red, but it's no big deal we can move on from here.  For this example, we're going to get a real data set from the UCI machine learning repository.  Specifically, we want the heart disease data set."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,85.0,107.0,22.0," So we make a variable called URL and set it to the location of the data we want for our random forest.  And this is how we read the data set into R from the URL.  The head function shows us the first six rows of data.  Unfortunately, none of the columns are labeled.  Wow, wow."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,108.0,128.0,20.0," So we name the columns after the names that were listed on the UCI website.  The UCI website actually lists a whole lot of information about this data.  So it's worth checking out if you haven't done that already.  Hey.  Now when we look at the first six rows with the head function, things look a lot better."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,129.0,144.0,15.0," However, the stir function, which describes the structure of the data, tells us that some of the columns are messed up.  Sex is supposed to be a factor where zero represents female and one represents male."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,144.0,168.0,24.0," CP, aka chest pain, is also supposed to be a factor where levels one through three represent different types of pain and four represents no chest pain.  CA and thaw are correctly called factors, but one of the levels is question mark when we need it to be an NA.  So we've got some cleaning up to do."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,169.0,188.0,19.0," The first thing we do is change the question marks to NA's.  Then, just to make the data easier on the eyes, we convert the zeros in sex to F for female.  And the ones to M for male.  Lastly, we convert the column into a factor."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,190.0,210.0,20.0," Then we convert a bunch of other columns into factors since that's what they're supposed to be.  See the UCI website or the sample code on the stat quest blog for more details.  Since the CA column originally had a question mark in it, rather than NA, our thinks it's a column of strings."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,211.0,231.0,20.0," We correct that assumption by telling our it's a column of integers.  And then we convert it to a factor.  Then we do the exact same thing for thaw.  The last thing we need to do to the data is make HD aka heart disease, a factor that is easy on the eyes."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,232.0,254.0,22.0," Here I'm using a fancy trick with if else to convert the zeros to healthy and the ones to unhealthy.  We could have done a similar trick for sex, but I wanted to show you both ways to convert numbers towards.  Once we're done fixing up the data, we can check that we've made the appropriate changes with the stir function."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,254.0,277.0,23.0," Sex is now a factor with levels F and M.  And everything else looks good too.  Hey, we're done with the boring part. Now we can have some fun.  Since we're going to be randomly sampling things, let's set the seed for the random number generator so that we can reproduce our results."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,277.0,298.0,21.0, Now we impute values for the NA's and the data set with RF impute.  The first argument to RF impute is HD tilde dot.  And that means we want the HD aka heart disease column to be predicted by the data in all of the other columns.
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,299.0,319.0,20.0," Here's where we specify which data set to use. In this case, there's only one data set and it's called data.  Here's where we specify how many random forests RF impute should build to estimate the missing values.  In theory, 4 to 6 iterations is enough."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,319.0,336.0,17.0," Just for fun, I set this parameter, itter equal to 20, but it didn't improve the estimates.  Lastly, we save the results. The data set with imputed values instead of NA's as data dot imputed."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,337.0,361.0,24.0," After each iteration, RF impute prints out the out of bag, OOB, error rate.  This should get smaller if the estimates are improving. Since it doesn't, we can conclude that our estimates are as good as they're going to get with this method.  Here's where we actually build a proper random forest using the random forest function."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,361.0,378.0,17.0," Just like when we imputed values for the NA's, we want to predict HD aka heart disease using all of the other columns in the data set.  However, this time we specify data dot imputed as the data set."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,379.0,395.0,16.0," We also want random forest to return the proximity matrix, who will use this to cluster the samples at the end of the stat quest.  Lastly, we save the random forest and associated data like the proximity matrix as model."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,395.0,417.0,22.0," To get a summary of the random forest and how well it performed, we can just type model on the command prompt and then hit enter.  Here's what gets printed to the screen.  The first thing is the original call to random forest.  Next, we see that the random forest was built to classify samples."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,418.0,440.0,22.0," If we had used the random forest to predict weight or height, it would say regression.  And if we had omitted the thing, the random forest was supposed to predict entirely, it would say unsupervised.  Then it tells us how many trees are in the random forest. The default value is 500."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,441.0,462.0,21.0," Later, we will check to see if 500 trees is enough for optimal classification.  Then it tells us how many variables or columns of data were considered at each internal node.  Classification trees have a default setting of the square root of the number of variables."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,462.0,479.0,17.0," Regression trees have a default setting of the number of variables divided by 3.  Since we don't know if 3 is the best value, we'll fiddle with this parameter later on.  Here's the out of bag, OOB, error estimate."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,479.0,496.0,17.0," This means that 83.5% of the OOB samples were correctly classified by the random forest.  Lastly, we have a confusion matrix.  There were 141 healthy patients that were correctly labeled healthy."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,497.0,517.0,20.0," Prey, there were 27 unhealthy patients that were incorrectly classified as healthy.  There were 23 healthy patients that were incorrectly classified on healthy."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,517.0,535.0,18.0," Lastly, there were 112 unhealthy patients that were correctly classified on healthy.  Prey, to see if 500 trees is enough for optimal classification, we can plot the error rates."
https://www.youtube.com/watch?v=6EXPYzbfLCE,6EXPYzbfLCE,StatQuest: Random Forests in R,535.0,559.0,24.0," Here, we created data frame that formats the error rate information so that GG plot 2 will be happy.  This is kind of complicated, so let me walk you through it.  For the most part, this is all based on a matrix within model called ER.rate.  This is what the ER.rate matrix looks like."
