title,url,id,start,end,text
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,121.52,126.39999999999999, Here's our new dataset with the filled in missing values.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,126.39999999999999,130.16, Now we want to refine these guesses.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,130.16,136.48, We do this by first determining which samples are similar to the one with missing data.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,136.48,140.64, So let's talk about how to determine similarity.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,140.64,141.88, Step 1.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,141.88,145.76, Build a random forest.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,145.76,147.07999999999998, Step 2.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,147.07999999999998,150.95999999999998, Run all of the data down all of the trees.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,150.95999999999998,155.35999999999999, We'll start by running all of the data down the first tree.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,155.35999999999999,164.23999999999998, Do-vid-u-vid-u-vid-u-vid-u-vid-u-vid-u-vid-u-vid-u-vid体.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,164.24,171.04000000000002, Notice that sample 3 and sample 4 both ended up at the same leaf node.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,171.04000000000002,177.96," That means they're similar, at least that cell similarity is defined in random forests."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,177.96,182.72, We keep track of similar samples using a proximity matrix.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,182.72,191.32000000000002," The proximity matrix has a row for each sample, and it has a column for each sample."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,191.32,200.0," Because sample 3 and sample 4 ended up in the same leaf node, we put a 1 here."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,200.0,206.76," We also put a 1 here, since this position also represents samples 3 and 4."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,206.76,212.16," Because no other pair of samples ended in the same leaf node, our proximity matrix looks"
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,212.16,217.2, like this after running the samples down the first tree.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,217.2,220.44, Now we run all of the data down the second tree.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,220.84,237.04," No, samples 2, 3 and 4 all ended up in the same leaf node."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,237.04,242.84, This is what the proximity matrix looked like after running the data down the first tree.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,242.84,249.76," And after the second tree, we add 1 to any pair of samples that ended up in the same leaf node."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,249.76,254.56, And samples 3 and 4 ended up in the same node together again.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,254.56,258.92, And sample 2 also ended up in that same node.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,258.92,262.88, Now we run all of the data down the third tree.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,262.88,267.08, And here's the updated proximity matrix.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,267.08,272.15999999999997, Only samples 3 and 4 ended up in the same leaf node.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,272.15999999999997,278.76," Ultimately, we run the data down all the trees and the proximity matrix fills in."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,278.76,282.96, Then we divide each proximity value by the total number of trees.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,282.96,287.28," In this example, assume we had 10 trees."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,287.28,294.84, Now we use the proximity values for sample 4 to make better guesses about the missing data.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,294.84,301.15999999999997," For blocked arteries, we calculate the weighted frequency of yes and no using proximity values"
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,301.15999999999997,303.0, as the weights.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,303.0,308.44," Yes, occurs in one third of the samples."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,308.96,315.44, The weighted frequency for yes is the frequency of yes times the weight for yes.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,315.44,322.44, The weight for yes equals the proximity of yes divided by all of the proximity.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,322.44,327.44, The proximity for yes is the proximity value for sample 2.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,327.44,330.44, The only one with yes.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,330.44,334.44, And we divide that by the sum of the number of the number of the proximity values.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,334.44,337.44, So the weight for yes is 0.1.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,337.44,343.44," Thus, the weighted frequency for yes is 0.03."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,343.44,349.44," The weighted frequency for no is the frequency of no, which is 2-thirds, times the weight for no."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,350.44,353.44, Samples 1 and 3 both have no.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,353.44,359.44," With that in mind, we can plug in the values for the proximity of no, divided by all proximity."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,359.44,364.44," Thus, the weight for no is 0.9."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,364.44,372.44, And we can plug in the values for the proximity of no divided by all proximity.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,372.44,376.44," Thus, the weight for no is 0.9."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,376.44,383.44, And the weighted frequency for no is 0.6.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,383.44,388.44," No has a way higher weighted frequency, so we'll go with it."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,388.44,397.44," In other words, our new improved and revised guests based on the proximity is no for blocked arteries."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,397.44,403.44," For weight, we use the proximity to calculate a weighted average."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,404.44,410.44," In this case, the weighted average equals sample 1's weight."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,410.44,413.44, Sample 1's weighted average weight.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,413.44,420.44, Sorry if there's any confusion between a patient's weight or a sample's weight and the weight used in the weighted average.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,420.44,431.44," To calculate that weight, we start with the proximity for sample 1, divided by the sum of the proximity."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,431.44,436.44, So sample 1's weighted average weight is 0.1.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,436.44,442.44," Here's the weighted value for sample number 2, who weighs 180."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,442.44,447.44," Here's the weighted average value for sample number 3, who weighs 2.10."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,447.44,453.44," Ultimately, the weighted average of weight is 198.5."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,453.44,460.44," And remember, the weights that we used in the weighted average were based on proximity."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,460.44,466.44," Now that we've revised our guesses a little bit, we do the whole thing over again."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,466.44,475.44," We build a random forest, run the data through the trees, recalculate the proximity and recalculate the missing values."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,475.44,480.44, We do this six or seven times until the missing values converge.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,480.44,484.44, I.e. no longer change each time we recalculate.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,484.44,486.44, Bam.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,487.44,491.44, Now it's time for an inner loot of awesomeness.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,491.44,496.44, Let me show you something super cool we can do with the proximity matrix.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,496.44,505.44," This is the proximity matrix before we divided each value by 10, the number of trees in the pretend random forest."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,505.44,514.44," Just for the sake of easy math, imagine if samples 3 and 4 ended up in the same leaf node in all 10 trees."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,515.44,518.44, Now we have a 10 here and here.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,518.44,527.44," After dividing by 10, the number of trees in the forest, we see that the largest number in the proximity matrix is 1."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,527.44,534.44, 1 in the proximity matrix means the samples are as close as close can be.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,534.44,541.44, That means 1 minus the proximity values equals distance.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,542.44,554.44, Closes can be equals no distance between and not close equals far away.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,554.44,560.44, This is a distance matrix and that means we can draw heat map with it.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,560.44,565.44," If you don't know what a heat map is, check out the stack quest."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,565.44,570.44," I think this is super cool because it means that no matter what the data are, ranks, multiple choice, numeric, etc."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,570.44,577.44," If we can use it to make a tree, we can draw heat map or an MDS plot to show how the samples are related to each other."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,577.44,579.44, This is awesome.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,579.44,581.44," Dremble, bam."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,581.44,583.44, I think this is a very good example of a tree.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,583.44,586.44, I think this is a very good example of a tree.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,586.44,588.44, I think this is a very good example of a tree.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,588.44,591.44, I think this is a very good example of a tree.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,592.44,594.44," Dremble, bam."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,594.44,597.44," Okay, enough fun stuff."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,597.44,600.44, Let's get back to the missing data problem.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,600.44,603.44," At long last, we'll talk about the second method."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,603.44,608.44, This is when we have missing data in a new sample that we want to categorize.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,608.44,616.44, Imagine we had already built a random forest with existing data and wanted to classify this new patient.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,616.44,620.44, So we want to know if they have heart disease or not.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,620.44,623.44, But we don't know if they have blocked arteries.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,623.44,630.44, So we need to make a guess about blocked arteries so we can run the patient down all the trees in the forest.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,630.44,634.44, The first thing we do is create two copies of the data.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,634.44,640.44, One that has heart disease and one that doesn't have heart disease.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,640.44,647.44, Then we use the iterative method we just talked about to make a good guess about the missing values.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,647.44,651.44, These are the guesses that we came up with.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,651.44,655.44, Then we run the two samples down the trees in the forest.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,655.44,662.44, And we see which of the two is correctly labeled by the random forest the most times.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,662.44,668.44, This option was correctly labeled yes in all three trees.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,668.44,674.44, This option was only correctly labeled no in one tree.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,674.44,679.44, This option wins because it was correctly labeled more than the other option.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,679.44,681.44, Bam.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,681.44,686.44, We filled in the missing data and we've classified our sample.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,686.44,690.44," Hey, we've made it to the end of another exciting stat quest."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,690.44,694.44," If you like this stat quest and want to see more, please subscribe."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,695.44,700.44," And if you want to support stat quest, consider contributing to my Patreon campaign."
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,700.44,706.44, Becoming a channel member buying one or two of my original songs or a t-shirt or a hoodie or just donate.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,706.44,708.44, The links are in the description below.
StatQuest: Random Forests Part 2: Missing data and clustering,https://www.youtube.com/watch?v=sQ870aTKqiM,sQ870aTKqiM,708.44,711.44," Alright, until next time, quest on."
